ParticipantIdentifier,datetime,trial_date,time,duration,keyboard_total_words,keyboard_total_autocorrections,keyboard_total_typing_duration,keyboard_total_emojis,keyboard_total_deletes,keyboard_typing_speed,keyboard_total_pauses,keyboard_total_typing_episodeskeyboard_sentiment_emoji_absolutist,keyboard_sentiment_emoji_down,keyboard_sentiment_emoji_death,keyboard_sentiment_emoji_anxiety,keyboard_sentiment_emoji_anger,keyboard_sentiment_emoji_health,keyboard_sentiment_emoji_positive,keyboard_sentiment_emoji_sad,keyboard_sentiment_emoji_lowEnergy,keyboard_sentiment_emoji_confused,keyboard_sentiment_word_absolutist,keyboard_sentiment_word_down,keyboard_sentiment_word_death,keyboard_sentiment_word_anxiety,keyboard_sentiment_word_anger,keyboard_sentiment_word_health,keyboard_sentiment_word_positive,keyboard_sentiment_word_sad,keyboard_sentiment_word_lowEnergy,keyboard_sentiment_word_confused,keyboard_total_typing_episodes,keyboard_sentiment_emoji_absolutist
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 12:08:11-04:00,2022-10-08,12:08:11,,24,8,22,0,2,5.507217427994238,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 21:21:52-04:00,2022-10-08,21:21:52,,15,5,14,0,9,5.365807361391153,0,,,,,,,,,,,,,,,,,,,,,3.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 10:33:00-04:00,2022-10-08,10:33:00,,16,1,23,2,3,4.103741543788703,16,,,,,,,,,,,,,,,,,,,,,4.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 09:55:05-04:00,2022-10-08,09:55:05,,35,7,42,0,4,4.054884006055216,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 17:48:05-04:00,2022-10-08,17:48:05,,8,1,6,0,3,5.640579886633188,0,,,,,,,,,,,,,,,,,,,,,4.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 09:46:35-04:00,2022-10-08,09:46:35,,8,2,5.911921501159668,0,1,6.427690626515271,0,,,,,,,,,,,,,,,,,,,,,1.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 21:49:07-04:00,2022-10-08,21:49:07,,10,2,17,0,3,2.3217249557936777,0,,,,,,,,,,,,,,,,,,,,,3.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 17:39:56-04:00,2022-10-08,17:39:56,,11,2,7.965110778808594,0,0,6.779566608062999,0,,,,,,,,,,,,,,,,,,,,,1.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 12:08:11-04:00,2022-10-08,12:08:11,,24,8,22,0,2,5.507217427994238,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 23:05:18-04:00,2022-10-08,23:05:18,,11,0,7,0,0,4.538042924177045,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 23:00:12-04:00,2022-10-08,23:00:12,,15,4,19,0,0,3.4248376648078285,0,,,,,,,,,,,,,,,,,,,,,2.0,
2baee05a-5e5a-4436-8c25-2628d46d1e08,2022-10-08 16:38:11-04:00,2022-10-08,16:38:11,,25,1,17,0,0,3.1350591310169444,9,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 19:40:25-04:00,2022-10-08,19:40:25,,11,2,8,0,3,7.056537007219014,11,,,,,,,,,,,,,,,,,,,,,4.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 19:32:10-04:00,2022-10-08,19:32:10,,9,0,6.433437347412109,0,2,8.549085037866794,0,,,,,,,,,,,,,,,,,,,,,1.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 21:17:50-04:00,2022-10-08,21:17:50,,8,3,11,0,3,5.939966540225863,0,,,,,,,,,,,,,,,,,,,,,3.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 21:17:50-04:00,2022-10-08,21:17:50,,8,3,11,0,3,5.939966540225863,0,,,,,,,,,,,,,,,,,,,,,3.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-09 02:11:30-04:00,2022-10-08,02:11:30,,19,3,22,3,3,4.582032189750697,0,,,,,,,,,,,,,,,,,,,,,5.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 00:06:41-04:00,2022-10-07,00:06:41,,10,3,15,0,5,3.9482813769216234,9,,,,,,,,,,,,,,,,,,,,,5.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 13:41:16-04:00,2022-10-08,13:41:16,,17,3,13,0,3,6.899549544772839,15,,,,,,,,,,,,,,,,,,,,,3.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 19:59:41-04:00,2022-10-08,19:59:41,,10,3,13,1,1,3.5969143685068095,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 20:42:16-04:00,2022-10-08,20:42:16,,8,2,5,0,3,7.4085110621754335,0,,,,,,,,,,,,,,,,,,,,,2.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 21:17:50-04:00,2022-10-08,21:17:50,,8,3,11,0,3,5.939966540225863,0,,,,,,,,,,,,,,,,,,,,,3.0,
74b5736e-0605-4d41-a046-7fcb7c59e816,2022-10-08 17:32:18-04:00,2022-10-08,17:32:18,,55,6,57,0,18,5.395489986991547,11,,,,,,,,,,,,,,,,,,,,,4.0,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-08 12:02:18-04:00,2022-10-08,12:02:18,,35,0,48.359718322753906,2,10,3.0397200230533494,0,,,,,,,,,,,,,,,,,,,,,0.0,
ff129772-aeab-4432-8136-8f94027b8504,2022-10-07 18:03:47-04:00,2022-10-07,18:03:47,,44,0,39,4,5,5.344687556317418,7,,,,,,,,,,,,,,,,,,,,,7.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 17:23:15-04:00,2022-10-08,17:23:15,,17,3,26.014381408691406,0,18,3.9593483708617523,7,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 10:59:06-04:00,2022-10-08,10:59:06,,23,1,26.16411590576172,0,17,4.204231574702974,26,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 21:27:24-04:00,2022-10-08,21:27:24,,19,3,23.766155242919922,0,12,4.628430617303803,0,,,,,,,,,,,,,,,,,,,,,1.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 10:59:06-04:00,2022-10-08,10:59:06,,23,1,26.16411590576172,0,17,4.204231574702974,26,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 21:27:24-04:00,2022-10-08,21:27:24,,19,3,23.766155242919922,0,12,4.628430617303803,0,,,,,,,,,,,,,,,,,,,,,1.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 17:57:21-04:00,2022-10-08,17:57:21,,15,2,21.59033966064453,0,23,4.168530845887552,0,,,,,,,,,,,,,,,,,,,,,1.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 22:39:45-04:00,2022-10-08,22:39:45,,43,5,49,0,13,4.463613726685466,0,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 10:59:05-04:00,2022-10-08,10:59:05,,23,1,26.16411590576172,0,17,4.204231574702974,26,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 17:23:15-04:00,2022-10-08,17:23:15,,17,3,26.014381408691406,0,18,3.9593483708617523,7,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 00:15:14-04:00,2022-10-07,00:15:14,,29,4,48,0,16,3.5254701841391713,7,,,,,,,,,,,,,,,,,,,,,3.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 10:59:06-04:00,2022-10-08,10:59:06,,23,1,26.16411590576172,0,17,4.204231574702974,26,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 20:47:08-04:00,2022-10-08,20:47:08,,16,1,19.798879623413086,0,15,4.697235517794816,0,,,,,,,,,,,,,,,,,,,,,1.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 22:39:45-04:00,2022-10-08,22:39:45,,43,5,49,0,13,4.463613726685466,0,,,,,,,,,,,,,,,,,,,,,2.0,
d520094e-39dc-47da-b764-049277fa48ad,2022-10-08 17:57:21-04:00,2022-10-08,17:57:21,,15,2,21.59033966064453,0,23,4.168530845887552,0,,,,,,,,,,,,,,,,,,,,,1.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-08 16:55:28-04:00,2022-10-08,16:55:28,,10,0,15,0,6,3.6747973853830986,29,,,,,,,,,,,,,,,,,,,,,5.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-08 01:12:51-04:00,2022-10-07,01:12:51,,10,0,14.033729553222656,1,0,2.92153285596648,10,,,,,,,,,,,,,,,,,,,,,2.0,
9de55851-54a0-4295-b45f-1dc7d69c22a1,2022-10-08 01:12:51-04:00,2022-10-07,01:12:51,,10,0,14.033729553222656,1,0,2.92153285596648,10,,,,,,,,,,,,,,,,,,,,,2.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-08 17:58:31-04:00,2022-10-08,17:58:31,,16,5,13.009597778320312,0,1,5.380642814634046,0,,,,,,,,,,,,,,,,,,,,,1.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-08 02:49:03-04:00,2022-10-07,02:49:03,,13,4,12.495758056640625,0,7,6.002036851223637,0,,,,,,,,,,,,,,,,,,,,,1.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-08 17:03:14-04:00,2022-10-08,17:03:14,,15,4,10,0,0,6.148444695014497,0,,,,,,,,,,,,,,,,,,,,,2.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-08 17:49:17-04:00,2022-10-08,17:49:17,,55,13,47,0,32,5.415190904230493,0,,,,,,,,,,,,,,,,,,,,,2.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-08 21:18:57-04:00,2022-10-08,21:18:57,,39,9,38.347808837890625,0,15,4.459185892951001,50,,,,,,,,,,,,,,,,,,,,,3.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-08 20:44:40-04:00,2022-10-08,20:44:40,,29,5,30,1,20,4.070003801190008,33,,,,,,,,,,,,,,,,,,,,,4.0,
151eec8c-0ba1-48ba-afc8-f2874dad3a2b,2022-10-08 13:43:05-04:00,2022-10-08,13:43:05,,11,2,11,0,15,5.395309782504628,0,,,,,,,,,,,,,,,,,,,,,3.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-08 17:09:32-04:00,2022-10-08,17:09:32,,18,3,26,3,25,4.347198691880125,0,,,,,,,,,,,,,,,,,,,,,4.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-08 11:50:06-04:00,2022-10-08,11:50:06,,16,2,15.816060066223145,0,9,5.247830190163851,0,,,,,,,,,,,,,,,,,,,,,1.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-08 19:58:57-04:00,2022-10-08,19:58:57,,10,2,18,0,12,3.8541508473944837,0,,,,,,,,,,,,,,,,,,,,,3.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-08 17:09:32-04:00,2022-10-08,17:09:32,,18,3,26,3,25,4.347198691880125,0,,,,,,,,,,,,,,,,,,,,,4.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-08 00:16:05-04:00,2022-10-07,00:16:05,,9,1,11.42375373840332,0,0,3.4139391851801384,0,,,,,,,,,,,,,,,,,,,,,1.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-08 00:16:05-04:00,2022-10-07,00:16:05,,9,1,11.42375373840332,0,0,3.4139391851801384,0,,,,,,,,,,,,,,,,,,,,,1.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-08 14:57:11-04:00,2022-10-08,14:57:11,,15,2,12.9801664352417,2,10,6.548452210100569,23,,,,,,,,,,,,,,,,,,,,,3.0,
c2097f36-4ca3-4537-856d-a649d1557553,2022-10-07 23:40:14-04:00,2022-10-07,23:40:14,,11,2,11.265382766723633,0,0,4.882213366238882,0,,,,,,,,,,,,,,,,,,,,,1.0,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-08 12:28:45-04:00,2022-10-08,12:28:45,,12,0,13,0,2,4.887115671365006,0,,,,,,,,,,,,,,,,,,,,,3.0,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-07 20:14:48-04:00,2022-10-07,20:14:48,,11,0,13,1,13,5.400200747470214,0,,,,,,,,,,,,,,,,,,,,,5.0,
fed3a16b-c5a3-4a84-a111-32b7574e04b5,2022-10-07 17:04:14-04:00,2022-10-07,17:04:14,,10,0,16,0,2,2.980188279263216,0,,,,,,,,,,,,,,,,,,,,,5.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-07 23:36:45-04:00,2022-10-07,23:36:45,,8,0,5,0,2,3.9477611049841212,0,,,,,,,,,,,,,,,,,,,,,3.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 11:53:19-04:00,2022-10-08,11:53:19,,16,0,12,0,0,6.011700583833977,0,,,,,,,,,,,,,,,,,,,,,3.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 21:37:34-04:00,2022-10-08,21:37:34,,8,0,18,1,15,3.3244729334755587,0,,,,,,,,,,,,,,,,,,,,,3.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 12:07:43-04:00,2022-10-08,12:07:43,,8,0,12.724024772644043,0,12,4.9512635698230545,0,,,,,,,,,,,,,,,,,,,,,1.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 17:15:44-04:00,2022-10-08,17:15:44,,13,0,15,1,7,4.812426941820128,0,,,,,,,,,,,,,,,,,,,,,4.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 10:38:51-04:00,2022-10-08,10:38:51,,17,0,15,0,6,5.052415792793523,0,,,,,,,,,,,,,,,,,,,,,3.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 12:07:43-04:00,2022-10-08,12:07:43,,8,0,12.724024772644043,0,12,4.9512635698230545,0,,,,,,,,,,,,,,,,,,,,,1.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 11:45:52-04:00,2022-10-08,11:45:52,,15,0,10,0,16,6.818395326315314,0,,,,,,,,,,,,,,,,,,,,,3.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 16:21:23-04:00,2022-10-08,16:21:23,,24,0,23,0,3,4.644381304479877,0,,,,,,,,,,,,,,,,,,,,,3.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 10:38:51-04:00,2022-10-08,10:38:51,,17,0,15,0,6,5.052415792793523,0,,,,,,,,,,,,,,,,,,,,,3.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-08 17:15:44-04:00,2022-10-08,17:15:44,,13,0,15,1,7,4.812426941820128,0,,,,,,,,,,,,,,,,,,,,,4.0,
64755242-4b1b-4ed6-86d3-4f48d695beab,2022-10-07 23:36:45-04:00,2022-10-07,23:36:45,,8,0,5,0,2,3.9477611049841212,0,,,,,,,,,,,,,,,,,,,,,3.0,
aa51d1af-6023-460d-b6e3-4ee3d8e9d6bd,2022-10-07 23:36:31-04:00,2022-10-07,23:36:31,,43,4,32,0,7,5.880760756813144,0,,,,,,,,,,,,,,,,,,,,,6.0,
d77924dd-6dcf-4288-bb01-186fa08cfd0b,2022-10-07 23:36:15-04:00,2022-10-07,23:36:15,,75,0,100.39818572998047,1,19,3.515999851587209,21,,,,,,,,,,,,,,,,,,,,,3.0,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-08 20:54:35-04:00,2022-10-08,20:54:35,,90,3,149,3,25,2.8142275891144077,70,,,,,,,,,,,,,,,,,,,,,6.0,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-08 09:20:49-04:00,2022-10-08,09:20:49,,20,3,28.05554962158203,0,5,3.7425750374405884,0,,,,,,,,,,,,,,,,,,,,,1.0,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-07 19:19:16-04:00,2022-10-07,19:19:16,,8,1,7.864568710327148,0,0,4.704644460522176,0,,,,,,,,,,,,,,,,,,,,,1.0,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-08 20:54:35-04:00,2022-10-08,20:54:35,,90,3,149,3,25,2.8142275891144077,70,,,,,,,,,,,,,,,,,,,,,6.0,
2f32cd19-e9c5-4aad-8999-6f4646169ab6,2022-10-08 13:52:54-04:00,2022-10-08,13:52:54,,8,1,9,0,5,3.3928226381396884,0,,,,,,,,,,,,,,,,,,,,,2.0,
ed16354a-961a-4e5e-83de-ce9a17b25a2f,2022-10-07 22:57:38-04:00,2022-10-07,22:57:38,,54,6,75.84888458251953,0,5,3.86294437711888,22,,,,,,,,,,,,,,,,,,,,,3.0,
ed16354a-961a-4e5e-83de-ce9a17b25a2f,2022-10-08 02:43:22-04:00,2022-10-07,02:43:22,,20,1,60,0,15,2.862503045341465,0,,,,,,,,,,,,,,,,,,,,,9.0,
ed16354a-961a-4e5e-83de-ce9a17b25a2f,2022-10-08 14:24:01-04:00,2022-10-08,14:24:01,,24,3,45,0,24,3.125561382073217,15,,,,,,,,,,,,,,,,,,,,,6.0,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-08 00:26:42-04:00,2022-10-07,00:26:42,,24,1,30,2,2,3.7798494173696287,21,,,,,,,,,,,,,,,,,,,,,9.0,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-07 17:53:09-04:00,2022-10-07,17:53:09,,34,4,26,0,1,5.759342075816403,0,,,,,,,,,,,,,,,,,,,,,3.0,
1e7aef96-16cc-43f8-95d4-e3bc582eb6d3,2022-10-09 00:31:32-04:00,2022-10-08,00:31:32,,31,0,28,2,6,5.1772015806157885,0,,,,,,,,,,,,,,,,,,,,,1.0,
ea3e9fa2-5a64-431c-be25-3ff532f0445f,2022-10-08 19:26:15-04:00,2022-10-08,19:26:15,,17,0,13.107564926147461,0,8,5.340427234751904,0,,,,,,,,,,,,,,,,,,,,,1.0,
ea3e9fa2-5a64-431c-be25-3ff532f0445f,2022-10-08 23:46:24-04:00,2022-10-08,23:46:24,,22,0,23.356693267822266,0,9,4.281427926501447,14,,,,,,,,,,,,,,,,,,,,,2.0,
ea3e9fa2-5a64-431c-be25-3ff532f0445f,2022-10-08 01:34:46-04:00,2022-10-07,01:34:46,,11,0,20,0,10,4.431462353212159,0,,,,,,,,,,,,,,,,,,,,,4.0,
4e23e056-0fa5-4c1d-accd-46ef6ada0810,2022-10-07 22:13:52-04:00,2022-10-07,22:13:52,,62,3,101,0,7,3.3042989916520065,29,,,,,,,,,,,,,,,,,,,,,6.0,
4e23e056-0fa5-4c1d-accd-46ef6ada0810,2022-10-08 12:41:18-04:00,2022-10-08,12:41:18,,27,1,28,0,0,4.911672029431243,0,,,,,,,,,,,,,,,,,,,,,4.0,
4e23e056-0fa5-4c1d-accd-46ef6ada0810,2022-10-07 22:42:36-04:00,2022-10-07,22:42:36,,44,4,73,0,0,3.388707630602182,0,,,,,,,,,,,,,,,,,,,,,3.0,
98cb45a7-4057-4e81-b1d7-e7aede5e106e,2022-10-07 21:43:25-04:00,2022-10-07,21:43:25,,17,0,32,0,10,2.4728567188537034,38,,,,,,,,,,,,,,,,,,,,,5.0,
98cb45a7-4057-4e81-b1d7-e7aede5e106e,2022-10-08 16:55:33-04:00,2022-10-08,16:55:33,,8,1,4,0,3,4.93260529075174,0,,,,,,,,,,,,,,,,,,,,,5.0,
98cb45a7-4057-4e81-b1d7-e7aede5e106e,2022-10-08 16:55:33-04:00,2022-10-08,16:55:33,,8,1,4,0,3,4.93260529075174,0,,,,,,,,,,,,,,,,,,,,,5.0,
98cb45a7-4057-4e81-b1d7-e7aede5e106e,2022-10-07 21:15:14-04:00,2022-10-07,21:15:14,,10,3,12,0,3,4.324000853782735,0,,,,,,,,,,,,,,,,,,,,,2.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-07 23:08:46-04:00,2022-10-07,23:08:46,,51,7,36,0,17,6.712272822745051,0,,,,,,,,,,,,,,,,,,,,,3.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-08 11:28:14-04:00,2022-10-08,11:28:14,,36,5,23,0,11,6.9343398789247015,7,,,,,,,,,,,,,,,,,,,,,5.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-08 11:28:14-04:00,2022-10-08,11:28:14,,36,5,23,0,11,6.9343398789247015,7,,,,,,,,,,,,,,,,,,,,,5.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-08 17:05:16-04:00,2022-10-08,17:05:16,,20,1,28,0,17,4.112045842807062,0,,,,,,,,,,,,,,,,,,,,,9.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-08 17:05:16-04:00,2022-10-08,17:05:16,,20,1,28,0,17,4.112045842807062,0,,,,,,,,,,,,,,,,,,,,,9.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-07 14:07:52-04:00,2022-10-07,14:07:52,,44,6,36,0,12,5.980335458189051,0,,,,,,,,,,,,,,,,,,,,,2.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-07 23:08:46-04:00,2022-10-07,23:08:46,,51,7,36,0,17,6.712272822745051,0,,,,,,,,,,,,,,,,,,,,,3.0,
92863208-10a4-443b-a225-18630552f5cc,2022-10-08 16:27:33-04:00,2022-10-08,16:27:33,,28,4,18.394514083862305,0,4,6.5780477092842435,0,,,,,,,,,,,,,,,,,,,,,1.0,
6b827de8-fe47-4007-aad3-202655b954e3,2022-10-20 12:44:09-04:00,2022-10-20,12:44:09,,28,0,27,1,6,4.435710174701567,0,,,,,,,,,,,,,,,,,,,,,3.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 13:42:46-04:00,2022-10-21,13:42:46,,28,9,41.968299865722656,0,11,3.526471337961488,7,,,,,,,,,,,,,,,,,,,,,2.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 23:36:56-04:00,2022-10-21,23:36:56,,9,0,11.993156433105469,0,1,4.085663523429375,0,,,,,,,,,,,,,,,,,,,,,1.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 18:45:15-04:00,2022-10-21,18:45:15,,15,2,25.404945373535156,0,26,4.172416039482614,82,,,,,,,,,,,,,,,,,,,,,5.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 10:09:28-04:00,2022-10-21,10:09:28,,64,13,67.77088928222656,0,13,5.193970756113954,8,,,,,,,,,,,,,,,,,,,,,2.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 15:38:03-04:00,2022-10-21,15:38:03,,12,3,13.520750999450684,0,7,4.58554410179211,0,,,,,,,,,,,,,,,,,,,,,1.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 19:59:17-04:00,2022-10-21,19:59:17,,8,0,3.7761731147766113,0,0,7.6797328936116855,0,,,,,,,,,,,,,,,,,,,,,1.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 15:38:54-04:00,2022-10-21,15:38:54,,50,15,41,0,10,6.271941959693386,0,,,,,,,,,,,,,,,,,,,,,2.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 13:59:00-04:00,2022-10-21,13:59:00,,63,11,79.92752838134766,0,22,5.129646818812871,0,,,,,,,,,,,,,,,,,,,,,1.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 13:59:00-04:00,2022-10-21,13:59:00,,63,11,79.92752838134766,0,22,5.129646818812871,0,,,,,,,,,,,,,,,,,,,,,1.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 10:11:05-04:00,2022-10-21,10:11:05,,10,1,11.003535270690918,0,11,5.907192552198051,0,,,,,,,,,,,,,,,,,,,,,1.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-20 23:11:33-04:00,2022-10-20,23:11:33,,10,2,12,0,2,3.1637574759077203,0,,,,,,,,,,,,,,,,,,,,,3.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 19:59:17-04:00,2022-10-21,19:59:17,,8,0,3.7761731147766113,0,0,7.6797328936116855,0,,,,,,,,,,,,,,,,,,,,,1.0,
14b58072-ae3b-491e-a8ca-207f0d27ccf6,2022-10-21 13:59:00-04:00,2022-10-21,13:59:00,,63,11,79.92752838134766,0,22,5.129646818812871,0,,,,,,,,,,,,,,,,,,,,,1.0,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-10-21 12:23:42-04:00,2022-10-21,12:23:42,,22,7,34,0,8,3.0588745252032172,0,,,,,,,,,,,,,,,,,,,,,8.0,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-10-21 16:34:58-04:00,2022-10-21,16:34:58,,29,0,32,0,0,3.9969566841171775,0,,,,,,,,,,,,,,,,,,,,,2.0,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-10-21 08:04:19-04:00,2022-10-21,08:04:19,,29,4,43,0,3,2.344454985834599,0,,,,,,,,,,,,,,,,,,,,,6.0,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-10-21 16:33:23-04:00,2022-10-21,16:33:23,,22,0,29.63958740234375,0,7,3.7449915009117705,0,,,,,,,,,,,,,,,,,,,,,1.0,
852b45ca-f506-42b2-b5bd-2b0072b1b28b,2022-10-21 14:40:07-04:00,2022-10-21,14:40:07,,26,3,28,0,2,3.9899452378941898,28,,,,,,,,,,,,,,,,,,,,,4.0,
76acef3c-d659-4fdd-b258-3668a1597584,2022-10-21 09:36:42-04:00,2022-10-21,09:36:42,,31,1,30,0,6,4.70809545066963,0,,,,,,,,,,,,,,,,,,,,,3.0,
76acef3c-d659-4fdd-b258-3668a1597584,2022-10-21 15:04:49-04:00,2022-10-21,15:04:49,,27,3,32,0,10,4.054703154512643,12,,,,,,,,,,,,,,,,,,,,,7.0,
76acef3c-d659-4fdd-b258-3668a1597584,2022-10-21 09:18:34-04:00,2022-10-21,09:18:34,,25,4,29.575908660888672,1,41,5.037884039564627,0,,,,,,,,,,,,,,,,,,,,,1.0,
76acef3c-d659-4fdd-b258-3668a1597584,2022-10-20 23:02:08-04:00,2022-10-20,23:02:08,,26,0,26.512691497802734,1,11,4.41298077507045,0,,,,,,,,,,,,,,,,,,,,,1.0,
76acef3c-d659-4fdd-b258-3668a1597584,2022-10-21 20:04:03-04:00,2022-10-21,20:04:03,,23,2,29,0,9,3.9090315484507974,15,,,,,,,,,,,,,,,,,,,,,7.0,
76acef3c-d659-4fdd-b258-3668a1597584,2022-10-21 12:11:48-04:00,2022-10-21,12:11:48,,31,2,32,0,7,4.399041717631731,42,,,,,,,,,,,,,,,,,,,,,4.0,
76acef3c-d659-4fdd-b258-3668a1597584,2022-10-21 12:49:46-04:00,2022-10-21,12:49:46,,22,1,17,2,1,5.348348674808779,0,,,,,,,,,,,,,,,,,,,,,7.0,
